rank,subject,subject_label,object,object_label,resnik,cosine
3071,HP:0008185,Precocious puberty in males,HP:0031219,Reduced radioactive iodine uptake,6.060935806874535,0.17886479297691332
3072,HP:0031219,Reduced radioactive iodine uptake,HP:0008185,Precocious puberty in males,6.060935806874535,0.17886479297691332
3073,HP:5200037,Lack of expressed empathy,HP:4000128,Addictive nitrous oxide use,7.1011421292695545,0.17889026663025873
3074,HP:4000128,Addictive nitrous oxide use,HP:5200037,Lack of expressed empathy,7.1011421292695545,0.17889026663025873
3075,HP:0030929,1-minute APGAR score of 2,HP:0025701,Distended jugular lymphatic sacs,7.0158948426510435,0.17889928112925652
3076,HP:0025701,Distended jugular lymphatic sacs,HP:0030929,1-minute APGAR score of 2,7.0158948426510435,0.17889928112925652
3077,HP:0000143,Rectovaginal fistula,HP:0000054,Micropenis,6.426995927370717,0.17891820542182318
3078,HP:0000054,Micropenis,HP:0000143,Rectovaginal fistula,6.426995927370717,0.17891820542182318
3079,HP:0005135,Abnormal T-wave,HP:0025420,Diffuse alveolar hemorrhage,6.239273048133048,0.17893754355139527
3080,HP:0025420,Diffuse alveolar hemorrhage,HP:0005135,Abnormal T-wave,6.239273048133048,0.17893754355139527
3081,HP:0034029,Hepatic foam cells,HP:0011540,Congenitally corrected transposition of the great arteries,6.20853992059344,0.17895510509397802
3082,HP:0011540,Congenitally corrected transposition of the great arteries,HP:0034029,Hepatic foam cells,6.20853992059344,0.17895510509397802
3083,HP:0000694,Odontodysplasia,HP:0100356,Contracture of the metatarsophalangeal joint of the 2nd toe,7.063989130852089,0.17895721162254777
3084,HP:0100356,Contracture of the metatarsophalangeal joint of the 2nd toe,HP:0000694,Odontodysplasia,7.063989130852089,0.17895721162254777
3085,HP:0001062,Atypical nevus,HP:0010607,Hordeolum externum,7.454779083884255,0.17897761976863544
3086,HP:0010607,Hordeolum externum,HP:0001062,Atypical nevus,7.454779083884255,0.17897761976863544
3087,HP:0002249,Melena,HP:0012664,Reduced left ventricular ejection fraction,6.239273048133048,0.17900550022522538
3088,HP:0012664,Reduced left ventricular ejection fraction,HP:0002249,Melena,6.239273048133048,0.17900550022522538
3089,HP:0033113,Gallop rhythm,HP:0002640,Hypertension associated with pheochromocytoma,6.239273048133048,0.17901340057441767
3090,HP:0002640,Hypertension associated with pheochromocytoma,HP:0033113,Gallop rhythm,6.239273048133048,0.17901340057441767
3091,HP:0001402,Hepatocellular carcinoma,HP:0033163,Small intestinal bacterial overgrowth,6.503688684365201,0.17902347257865256
3092,HP:0033163,Small intestinal bacterial overgrowth,HP:0001402,Hepatocellular carcinoma,6.503688684365201,0.17902347257865256
3093,HP:0033181,Spinal epidural abscess,HP:0003347,Impaired lymphocyte transformation with phytohemagglutinin,6.832890014164742,0.17902905886786966
3094,HP:0003347,Impaired lymphocyte transformation with phytohemagglutinin,HP:0033181,Spinal epidural abscess,6.832890014164742,0.17902905886786966
3095,HP:0032102,Wilson sign,HP:0030039,Fused thoracic vertebrae,6.520367425511832,0.17906487288745865
3096,HP:0030039,Fused thoracic vertebrae,HP:0032102,Wilson sign,6.520367425511832,0.17906487288745865
3097,HP:0030774,Mitochondrial swelling,HP:0005432,Transient hypogammaglobulinemia of infancy,6.94663218021393,0.17907005289194364
3098,HP:0005432,Transient hypogammaglobulinemia of infancy,HP:0030774,Mitochondrial swelling,6.94663218021393,0.17907005289194364
3099,HP:0033552,Chronic villitis,HP:0030928,1-minute APGAR score of 1,7.0158948426510435,0.17909643048915241
3100,HP:0030928,1-minute APGAR score of 1,HP:0033552,Chronic villitis,7.0158948426510435,0.17909643048915241
3101,HP:0032558,Absent sperm flagella,HP:0032242,Cervical intraepithelial neoplasia,6.426995927370717,0.1791088183619601
3102,HP:0032242,Cervical intraepithelial neoplasia,HP:0032558,Absent sperm flagella,6.426995927370717,0.1791088183619601
3103,HP:0034493,Tubo-ovarian abscess,HP:0031410,Abnormal distribution of CD56 bright/dim natural killer cells,6.832890014164742,0.1791190477302344
3104,HP:0031410,Abnormal distribution of CD56 bright/dim natural killer cells,HP:0034493,Tubo-ovarian abscess,6.832890014164742,0.1791190477302344
3105,HP:0032100,Abnormal doll's eye reflex,HP:0034424,Clicking tinnitus,8.992435869827055,0.17912345260437662
3106,HP:0034424,Clicking tinnitus,HP:0032100,Abnormal doll's eye reflex,8.992435869827055,0.17912345260437662
3107,HP:0020141,Blood pressure substantially higher in legs than arms,HP:0011701,Multifocal atrial tachycardia,6.239273048133048,0.1791276701158418
3108,HP:0011701,Multifocal atrial tachycardia,HP:0020141,Blood pressure substantially higher in legs than arms,6.239273048133048,0.1791276701158418
3109,HP:0030808,Ragged cuticle,HP:0002286,Fair hair,6.7568076213339126,0.17913444941851647
3110,HP:0002286,Fair hair,HP:0030808,Ragged cuticle,6.7568076213339126,0.17913444941851647
3111,HP:0002401,Stroke-like episode,HP:0002627,Right aortic arch with mirror image branching,6.001188343836018,0.1791349426604689
3112,HP:0002627,Right aortic arch with mirror image branching,HP:0002401,Stroke-like episode,6.001188343836018,0.1791349426604689
3113,HP:0011659,Tetralogy of Fallot with absent pulmonary valve,HP:0100309,Subdural hemorrhage,6.001188343836018,0.17914042941756853
3114,HP:0100309,Subdural hemorrhage,HP:0011659,Tetralogy of Fallot with absent pulmonary valve,6.001188343836018,0.17914042941756853
3115,HP:0025072,Prominent U wave,HP:0040223,Pulmonary hemorrhage,6.239273048133048,0.1791618390878487
3116,HP:0040223,Pulmonary hemorrhage,HP:0025072,Prominent U wave,6.239273048133048,0.1791618390878487
3117,HP:0000871,Panhypopituitarism,HP:0030447,Merkel cell skin cancer,6.060935806874535,0.17918303870271815
3118,HP:0030447,Merkel cell skin cancer,HP:0000871,Panhypopituitarism,6.060935806874535,0.17918303870271815
3119,HP:0011638,Anomalous origin of left coronary artery from the pulmonary artery,HP:0034219,Fetal intraventricular hemorrhage with periventricular hemorrhage,6.001188343836018,0.1791945996615037
3120,HP:0034219,Fetal intraventricular hemorrhage with periventricular hemorrhage,HP:0011638,Anomalous origin of left coronary artery from the pulmonary artery,6.001188343836018,0.1791945996615037
3121,HP:0006677,Prolonged QRS complex,HP:0100310,Epidural hemorrhage,6.239273048133048,0.179230683792004
3122,HP:0100310,Epidural hemorrhage,HP:0006677,Prolonged QRS complex,6.239273048133048,0.179230683792004
3123,HP:0025443,Abnormal cardiac atrial physiology,HP:0002249,Melena,6.239273048133048,0.1792428120955832
3124,HP:0002249,Melena,HP:0025443,Abnormal cardiac atrial physiology,6.239273048133048,0.1792428120955832
3125,HP:0410226,Increased anti-feather IgE antibody level,HP:0031927,Flexner-Wintersteiner rosette,6.6751691523095555,0.179257759402625
3126,HP:0031927,Flexner-Wintersteiner rosette,HP:0410226,Increased anti-feather IgE antibody level,6.6751691523095555,0.179257759402625
3127,HP:0009703,Synostosis involving the 1st metacarpal,HP:0030839,Knee pain,6.520367425511832,0.17926045453751988
3128,HP:0030839,Knee pain,HP:0009703,Synostosis involving the 1st metacarpal,6.520367425511832,0.17926045453751988
3129,HP:0025453,Delayed adrenarche,HP:0031853,Isomerism,8.260131653030712,0.17928786062540092
3130,HP:0031853,Isomerism,HP:0025453,Delayed adrenarche,8.260131653030712,0.17928786062540092
3131,HP:0030932,1-minute APGAR score of 5,HP:0025701,Distended jugular lymphatic sacs,7.0158948426510435,0.17929758893517617
3132,HP:0025701,Distended jugular lymphatic sacs,HP:0030932,1-minute APGAR score of 5,7.0158948426510435,0.17929758893517617
3133,HP:0025024,Megarectum,HP:0032505,Hydrophobia,6.503688684365201,0.17930068984770842
3134,HP:0032505,Hydrophobia,HP:0025024,Megarectum,6.503688684365201,0.17930068984770842
3135,HP:0033533,Increased cardiac output,HP:0100310,Epidural hemorrhage,8.83810772343576,0.17932367351953432
3136,HP:0100310,Epidural hemorrhage,HP:0033533,Increased cardiac output,8.83810772343576,0.17932367351953432
3137,HP:0000268,Dolichocephaly,HP:0012479,Temporomandibular joint crepitus,6.713012503454228,0.17933398503593015
3138,HP:0012479,Temporomandibular joint crepitus,HP:0000268,Dolichocephaly,6.713012503454228,0.17933398503593015
3139,HP:0032505,Hydrophobia,HP:0032167,Clostridium difficile enteritis,8.817349163268963,0.17935151516255665
3140,HP:0032167,Clostridium difficile enteritis,HP:0032505,Hydrophobia,8.817349163268963,0.17935151516255665
3141,HP:0011658,Double outlet right ventricle with subpulmonary ventricular septal defect without pulmonary stenosis,HP:0031307,Internal carotid artery calcification,6.20853992059344,0.17935963623808582
3142,HP:0031307,Internal carotid artery calcification,HP:0011658,Double outlet right ventricle with subpulmonary ventricular septal defect without pulmonary stenosis,6.20853992059344,0.17935963623808582
3143,HP:0012479,Temporomandibular joint crepitus,HP:0000253,Progressive microcephaly,6.713012503454228,0.17936842630421873
3144,HP:0000253,Progressive microcephaly,HP:0012479,Temporomandibular joint crepitus,6.713012503454228,0.17936842630421873
3145,HP:0410220,Increased anti-dairy protein IgE antibody level,HP:0031925,Rosette,6.6751691523095555,0.17937084965834488
3146,HP:0031925,Rosette,HP:0410220,Increased anti-dairy protein IgE antibody level,6.6751691523095555,0.17937084965834488
3147,HP:0031928,True ependymal rosette,HP:0032188,Cellular hypersensitivity to mitomycin C,6.6751691523095555,0.1793729413854732
3148,HP:0032188,Cellular hypersensitivity to mitomycin C,HP:0031928,True ependymal rosette,6.6751691523095555,0.1793729413854732
3149,HP:0031639,Absent left main coronary artery,HP:0034211,Fetal cerebral parenchymal hemorrhage,6.001188343836018,0.17938268413390515
3150,HP:0034211,Fetal cerebral parenchymal hemorrhage,HP:0031639,Absent left main coronary artery,6.001188343836018,0.17938268413390515
3151,HP:0410294,Decreased specific antibody response to protein vaccine,HP:0031927,Flexner-Wintersteiner rosette,6.6751691523095555,0.17939429430759393
3152,HP:0031927,Flexner-Wintersteiner rosette,HP:0410294,Decreased specific antibody response to protein vaccine,6.6751691523095555,0.17939429430759393
3153,HP:0031930,Neurocytic rosette,HP:0005432,Transient hypogammaglobulinemia of infancy,6.6751691523095555,0.17942493644116736
3154,HP:0005432,Transient hypogammaglobulinemia of infancy,HP:0031930,Neurocytic rosette,6.6751691523095555,0.17942493644116736
3155,HP:0033754,Abnormal left ventricular end-diastolic volume,HP:0002249,Melena,6.239273048133048,0.17944073223633045
3156,HP:0002249,Melena,HP:0033754,Abnormal left ventricular end-diastolic volume,6.239273048133048,0.17944073223633045
3157,HP:0025394,Cystic pattern on pulmonary HRCT,HP:0200107,Shortened inner dynein arms,6.076267460630525,0.17944423128999348
3158,HP:0200107,Shortened inner dynein arms,HP:0025394,Cystic pattern on pulmonary HRCT,6.076267460630525,0.17944423128999348
3159,HP:0041067,Transient decreased circulating IgG1,HP:0033686,Mitochondrial hypertrophy,6.94663218021393,0.1794517947224687
3160,HP:0033686,Mitochondrial hypertrophy,HP:0041067,Transient decreased circulating IgG1,6.94663218021393,0.1794517947224687
3161,HP:0008376,Nasal dysarthria,HP:0033844,Racing thoughts,7.902238060855477,0.17945654428362684
3162,HP:0033844,Racing thoughts,HP:0008376,Nasal dysarthria,7.902238060855477,0.17945654428362684
3163,HP:0030893,Abnormal response to short acting pulmonary vasodilator,HP:0025581,Foveal hemorrhage,6.239273048133048,0.17946645754795182
3164,HP:0025581,Foveal hemorrhage,HP:0030893,Abnormal response to short acting pulmonary vasodilator,6.239273048133048,0.17946645754795182
3165,HP:0031060,Impaired ability to dress oneself,HP:0033258,Sudden unexpected death in epilepsy,7.85916933896359,0.17948466850147385
3166,HP:0033258,Sudden unexpected death in epilepsy,HP:0031060,Impaired ability to dress oneself,7.85916933896359,0.17948466850147385
3167,HP:0005165,Shortened PR interval,HP:0025420,Diffuse alveolar hemorrhage,6.239273048133048,0.17951492807619157
3168,HP:0025420,Diffuse alveolar hemorrhage,HP:0005165,Shortened PR interval,6.239273048133048,0.17951492807619157
3169,HP:0032582,Renal interstitial foam cells,HP:0100310,Epidural hemorrhage,6.001188343836018,0.17952169279902055
3170,HP:0100310,Epidural hemorrhage,HP:0032582,Renal interstitial foam cells,6.001188343836018,0.17952169279902055
3171,HP:0004417,Intermittent claudication,HP:0033566,Abnormal ventricular axis,6.239273048133048,0.17952353779991684
3172,HP:0033566,Abnormal ventricular axis,HP:0004417,Intermittent claudication,6.239273048133048,0.17952353779991684
3173,HP:0032202,Vulvar intraepithelial neoplasia,HP:0032559,Short sperm flagella,6.007052965899237,0.17953545546689512
3174,HP:0032559,Short sperm flagella,HP:0032202,Vulvar intraepithelial neoplasia,6.007052965899237,0.17953545546689512
3175,HP:0025701,Distended jugular lymphatic sacs,HP:0030931,1-minute APGAR score of 4,7.0158948426510435,0.17954697550610968
3176,HP:0030931,1-minute APGAR score of 4,HP:0025701,Distended jugular lymphatic sacs,7.0158948426510435,0.17954697550610968
3177,HP:0012665,Moderately reduced left ventricular ejection fraction,HP:0002249,Melena,6.239273048133048,0.17954733199791056
3178,HP:0002249,Melena,HP:0012665,Moderately reduced left ventricular ejection fraction,6.239273048133048,0.17954733199791056
3179,HP:0011590,Double aortic arch,HP:0034029,Hepatic foam cells,6.8276911074904225,0.17955533634222373
3180,HP:0034029,Hepatic foam cells,HP:0011590,Double aortic arch,6.8276911074904225,0.17955533634222373
3181,HP:0033512,Addictive stimulant use,HP:4000092,Poor conversational reciprocity,7.1011421292695545,0.17956570765127375
3182,HP:4000092,Poor conversational reciprocity,HP:0033512,Addictive stimulant use,7.1011421292695545,0.17956570765127375
3183,HP:4000006,Elevated myocardial native T1,HP:0001719,Double outlet right ventricle,6.611241825520005,0.17959379932834377
3184,HP:0001719,Double outlet right ventricle,HP:4000006,Elevated myocardial native T1,6.611241825520005,0.17959379932834377
3185,HP:0012431,Episodic fatigue,HP:0032102,Wilson sign,7.85916933896359,0.17959560950754824
3186,HP:0032102,Wilson sign,HP:0012431,Episodic fatigue,7.85916933896359,0.17959560950754824
3187,HP:0032505,Hydrophobia,HP:0031346,Rectal arteriovenous malformation,6.503688684365201,0.17960013378662223
3188,HP:0031346,Rectal arteriovenous malformation,HP:0032505,Hydrophobia,6.503688684365201,0.17960013378662223
3189,HP:0041069,Chronic (near) absent circulating IgG1,HP:0031927,Flexner-Wintersteiner rosette,6.6751691523095555,0.1796086757933945
3190,HP:0031927,Flexner-Wintersteiner rosette,HP:0041069,Chronic (near) absent circulating IgG1,6.6751691523095555,0.1796086757933945
3191,HP:0002249,Melena,HP:0034307,Elevated left ventricular end-diastolic diameter,6.239273048133048,0.17962354527901533
3192,HP:0034307,Elevated left ventricular end-diastolic diameter,HP:0002249,Melena,6.239273048133048,0.17962354527901533
3193,HP:0033021,Transient decreased circulating IgE concentration,HP:0031927,Flexner-Wintersteiner rosette,6.6751691523095555,0.17963469256762074
3194,HP:0031927,Flexner-Wintersteiner rosette,HP:0033021,Transient decreased circulating IgE concentration,6.6751691523095555,0.17963469256762074
3195,HP:0031927,Flexner-Wintersteiner rosette,HP:0002961,Dysgammaglobulinemia,6.6751691523095555,0.17965422710485907
3196,HP:0002961,Dysgammaglobulinemia,HP:0031927,Flexner-Wintersteiner rosette,6.6751691523095555,0.17965422710485907
3197,HP:0012668,Vasovagal syncope,HP:0001657,Prolonged QT interval,6.239273048133048,0.17966765477628469
3198,HP:0001657,Prolonged QT interval,HP:0012668,Vasovagal syncope,6.239273048133048,0.17966765477628469
3199,HP:0031333,Myocardial sarcomeric disarray,HP:0410238,Increased anti-plant product IgE antibody level,6.6751691523095555,0.17967621446364312
3200,HP:0410238,Increased anti-plant product IgE antibody level,HP:0031333,Myocardial sarcomeric disarray,6.6751691523095555,0.17967621446364312
3201,HP:0030965,Aortic stiffness,HP:0031805,Intraretinal hemorrhage,6.239273048133048,0.17967656063851348
3202,HP:0031805,Intraretinal hemorrhage,HP:0030965,Aortic stiffness,6.239273048133048,0.17967656063851348
3203,HP:0034219,Fetal intraventricular hemorrhage with periventricular hemorrhage,HP:0025506,Coronary artery sandwich anomaly,6.001188343836018,0.17967799626236053
3204,HP:0025506,Coronary artery sandwich anomaly,HP:0034219,Fetal intraventricular hemorrhage with periventricular hemorrhage,6.001188343836018,0.17967799626236053
3205,HP:0030447,Merkel cell skin cancer,HP:0031077,Abnormal response to corticotropin releasing hormone stimulation test,6.060935806874535,0.17971839644180004
3206,HP:0031077,Abnormal response to corticotropin releasing hormone stimulation test,HP:0030447,Merkel cell skin cancer,6.060935806874535,0.17971839644180004
3207,HP:0033686,Mitochondrial hypertrophy,HP:0041074,Chronic (near) absent circulating IgG3,6.94663218021393,0.17972352203540853
3208,HP:0041074,Chronic (near) absent circulating IgG3,HP:0033686,Mitochondrial hypertrophy,6.94663218021393,0.17972352203540853
3209,HP:0002788,Recurrent upper respiratory tract infections,HP:0033647,Silhouette sign,6.076267460630525,0.1797239670476204
3210,HP:0033647,Silhouette sign,HP:0002788,Recurrent upper respiratory tract infections,6.076267460630525,0.1797239670476204
3211,HP:0032132,Decreased circulating total IgG concentration,HP:0033686,Mitochondrial hypertrophy,6.94663218021393,0.1797264982144967
3212,HP:0033686,Mitochondrial hypertrophy,HP:0032132,Decreased circulating total IgG concentration,6.94663218021393,0.1797264982144967
3213,HP:0031536,Separate origin of the left anterior descending and left circumflex artery,HP:0011695,Cerebellar hemorrhage,6.001188343836018,0.1797288727077268
3214,HP:0011695,Cerebellar hemorrhage,HP:0031536,Separate origin of the left anterior descending and left circumflex artery,6.001188343836018,0.1797288727077268
3215,HP:0033077,Increased circulating free T4 concentration,HP:0030447,Merkel cell skin cancer,6.060935806874535,0.17974863461099871
3216,HP:0030447,Merkel cell skin cancer,HP:0033077,Increased circulating free T4 concentration,6.060935806874535,0.17974863461099871
3217,HP:0011896,Subconjunctival hemorrhage,HP:0031663,Paradoxical splitting of the second heart sound,6.239273048133048,0.17975380786548648
3218,HP:0031663,Paradoxical splitting of the second heart sound,HP:0011896,Subconjunctival hemorrhage,6.239273048133048,0.17975380786548648
3219,HP:0002249,Melena,HP:0001663,Ventricular fibrillation,6.239273048133048,0.1797671131977807
3220,HP:0001663,Ventricular fibrillation,HP:0002249,Melena,6.239273048133048,0.1797671131977807
3221,HP:0034212,Fetal extra-axial hemorrhage,HP:0025077,Decreased QRS voltage,6.239273048133048,0.17980839554982392
3222,HP:0025077,Decreased QRS voltage,HP:0034212,Fetal extra-axial hemorrhage,6.239273048133048,0.17980839554982392
3223,HP:0032505,Hydrophobia,HP:0030996,Megaduodenum,6.503688684365201,0.17981438349007312
3224,HP:0030996,Megaduodenum,HP:0032505,Hydrophobia,6.503688684365201,0.17981438349007312
3225,HP:0410296,Complete or near-complete absence of specific antibody response to hepatitis B vaccine,HP:0031333,Myocardial sarcomeric disarray,6.6751691523095555,0.179837652373593
3226,HP:0031333,Myocardial sarcomeric disarray,HP:0410296,Complete or near-complete absence of specific antibody response to hepatitis B vaccine,6.6751691523095555,0.179837652373593
3227,HP:0002249,Melena,HP:0020142,Blood pressure substantially higher in arms than legs,6.239273048133048,0.17984303276911304
3228,HP:0020142,Blood pressure substantially higher in arms than legs,HP:0002249,Melena,6.239273048133048,0.17984303276911304
3229,HP:0031671,Typical atrial flutter,HP:0025244,Subretinal pigment epithelium hemorrhage,6.239273048133048,0.17984773589898395
3230,HP:0025244,Subretinal pigment epithelium hemorrhage,HP:0031671,Typical atrial flutter,6.239273048133048,0.17984773589898395
3231,HP:0031505,Abnormal circulating T4 concentration,HP:0030447,Merkel cell skin cancer,6.060935806874535,0.17986619737211593
3232,HP:0030447,Merkel cell skin cancer,HP:0031505,Abnormal circulating T4 concentration,6.060935806874535,0.17986619737211593
3233,HP:0031632,Anomalous origin of the right subclavian artery from the descending aorta,HP:0200030,Punctate vasculitis skin lesions,6.20853992059344,0.1798671838708186
3234,HP:0200030,Punctate vasculitis skin lesions,HP:0031632,Anomalous origin of the right subclavian artery from the descending aorta,6.20853992059344,0.1798671838708186
3235,HP:0031064,Impaired continence,HP:0033258,Sudden unexpected death in epilepsy,7.85916933896359,0.17987322160501729
3236,HP:0033258,Sudden unexpected death in epilepsy,HP:0031064,Impaired continence,7.85916933896359,0.17987322160501729
3237,HP:0025478,Atrial standstill,HP:0100310,Epidural hemorrhage,6.239273048133048,0.17987870935487918
3238,HP:0100310,Epidural hemorrhage,HP:0025478,Atrial standstill,6.239273048133048,0.17987870935487918
3239,HP:0002092,Pulmonary arterial hypertension,HP:0500173,Reflex asystolic syncope,6.239273048133048,0.1798849606018149
3240,HP:0500173,Reflex asystolic syncope,HP:0002092,Pulmonary arterial hypertension,6.239273048133048,0.1798849606018149
3241,HP:0011920,Transudative pleural effusion,HP:0100638,Neoplasm of the pharynx,6.076267460630525,0.1798899453775784
3242,HP:0100638,Neoplasm of the pharynx,HP:0011920,Transudative pleural effusion,6.076267460630525,0.1798899453775784
3243,HP:0011887,Choroid hemorrhage,HP:0005165,Shortened PR interval,6.239273048133048,0.1798962534400637
3244,HP:0005165,Shortened PR interval,HP:0011887,Choroid hemorrhage,6.239273048133048,0.1798962534400637
3245,HP:0034304,Epsilon wave,HP:0025420,Diffuse alveolar hemorrhage,6.239273048133048,0.1799053431433362
3246,HP:0025420,Diffuse alveolar hemorrhage,HP:0034304,Epsilon wave,6.239273048133048,0.1799053431433362
3247,HP:0010771,Pilonidal abscess,HP:0030374,Decreased proportion of memory B cells,6.832890014164742,0.17998035935052192
3248,HP:0030374,Decreased proportion of memory B cells,HP:0010771,Pilonidal abscess,6.832890014164742,0.17998035935052192
3249,HP:0410213,Hypoxemia in cord blood,HP:4000008,Formation of multiple pronuclei during fertilization,7.0158948426510435,0.18001985819552557
3250,HP:4000008,Formation of multiple pronuclei during fertilization,HP:0410213,Hypoxemia in cord blood,7.0158948426510435,0.18001985819552557
3251,HP:0002249,Melena,HP:0031662,Fixed splitting of the second heart sound,6.239273048133048,0.18004806074956745
3252,HP:0031662,Fixed splitting of the second heart sound,HP:0002249,Melena,6.239273048133048,0.18004806074956745
3253,HP:0030893,Abnormal response to short acting pulmonary vasodilator,HP:0011713,Left bundle branch block,6.239273048133048,0.18012278529404538
3254,HP:0011713,Left bundle branch block,HP:0030893,Abnormal response to short acting pulmonary vasodilator,6.239273048133048,0.18012278529404538
3255,HP:4000100,Positive lactose hydrogen breath test,HP:0100594,Esophageal web,6.503688684365201,0.18015656599096133
3256,HP:0100594,Esophageal web,HP:4000100,Positive lactose hydrogen breath test,6.503688684365201,0.18015656599096133
3257,HP:0003001,Glomus jugular tumor,HP:0004904,Maturity-onset diabetes of the young,6.060935806874535,0.18017944316191914
3258,HP:0004904,Maturity-onset diabetes of the young,HP:0003001,Glomus jugular tumor,6.060935806874535,0.18017944316191914
3259,HP:0020141,Blood pressure substantially higher in legs than arms,HP:0001663,Ventricular fibrillation,6.239273048133048,0.18018039361952448
3260,HP:0001663,Ventricular fibrillation,HP:0020141,Blood pressure substantially higher in legs than arms,6.239273048133048,0.18018039361952448
3261,HP:0033652,Broncholith,HP:0200109,Absent/shortened outer dynein arms,6.076267460630525,0.1801808293474277
3262,HP:0200109,Absent/shortened outer dynein arms,HP:0033652,Broncholith,6.076267460630525,0.1801808293474277
3263,HP:0031546,Cardiac conduction abnormality,HP:0002249,Melena,6.239273048133048,0.18018810180627778
3264,HP:0002249,Melena,HP:0031546,Cardiac conduction abnormality,6.239273048133048,0.18018810180627778
3265,HP:0011755,Ectopic posterior pituitary,HP:0005978,Type II diabetes mellitus,6.060935806874535,0.18020643015362806
3266,HP:0005978,Type II diabetes mellitus,HP:0011755,Ectopic posterior pituitary,6.060935806874535,0.18020643015362806
3267,HP:0030324,Bilateral vertebral artery hypoplasia,HP:0032582,Renal interstitial foam cells,6.8276911074904225,0.18022031006619735
3268,HP:0032582,Renal interstitial foam cells,HP:0030324,Bilateral vertebral artery hypoplasia,6.8276911074904225,0.18022031006619735
3269,HP:0031162,Impaired oropharyngeal swallow response,HP:0034514,Liver hamartoma,6.503688684365201,0.18023754781946316
3270,HP:0034514,Liver hamartoma,HP:0031162,Impaired oropharyngeal swallow response,6.503688684365201,0.18023754781946316
3271,HP:0030377,Increased proportion of immature B cells,HP:0034493,Tubo-ovarian abscess,6.832890014164742,0.18024343315720318
3272,HP:0034493,Tubo-ovarian abscess,HP:0030377,Increased proportion of immature B cells,6.832890014164742,0.18024343315720318
3273,HP:0032582,Renal interstitial foam cells,HP:0031562,Balanced double aortic arch,6.8276911074904225,0.1802469335066435
3274,HP:0031562,Balanced double aortic arch,HP:0032582,Renal interstitial foam cells,6.8276911074904225,0.1802469335066435
3275,HP:0012668,Vasovagal syncope,HP:0005165,Shortened PR interval,6.239273048133048,0.1802477758720015
3276,HP:0005165,Shortened PR interval,HP:0012668,Vasovagal syncope,6.239273048133048,0.1802477758720015
3277,HP:0033550,Necrotizing pulmonary granulomatosis,HP:0200108,Shortened outer dynein arms,6.076267460630525,0.180274286435039
3278,HP:0200108,Shortened outer dynein arms,HP:0033550,Necrotizing pulmonary granulomatosis,6.076267460630525,0.180274286435039
3279,HP:0031098,Decreased thyroid-stimulating hormone level,HP:0030447,Merkel cell skin cancer,6.060935806874535,0.18032480187809719
3280,HP:0030447,Merkel cell skin cancer,HP:0031098,Decreased thyroid-stimulating hormone level,6.060935806874535,0.18032480187809719
3281,HP:0025581,Foveal hemorrhage,HP:0033533,Increased cardiac output,8.83810772343576,0.1803366212731169
3282,HP:0033533,Increased cardiac output,HP:0025581,Foveal hemorrhage,8.83810772343576,0.1803366212731169
3283,HP:0011674,Cardiac teratoma,HP:0030014,Female sexual dysfunction,6.007052965899237,0.18035583602705976
3284,HP:0030014,Female sexual dysfunction,HP:0011674,Cardiac teratoma,6.007052965899237,0.18035583602705976
3285,HP:0032505,Hydrophobia,HP:0033117,Duodenitis,6.503688684365201,0.18036568863941216
3286,HP:0033117,Duodenitis,HP:0032505,Hydrophobia,6.503688684365201,0.18036568863941216
3287,HP:0032505,Hydrophobia,HP:0004387,Enterocolitis,8.817349163268963,0.18038834746243876
3288,HP:0004387,Enterocolitis,HP:0032505,Hydrophobia,8.817349163268963,0.18038834746243876
3289,HP:0002623,Overriding aorta,HP:0032582,Renal interstitial foam cells,6.8276911074904225,0.18040198818490208
3290,HP:0032582,Renal interstitial foam cells,HP:0002623,Overriding aorta,6.8276911074904225,0.18040198818490208
3291,HP:0020186,Multilobulated spleen,HP:0200119,Acute hepatitis,6.698704666770344,0.18041849432465182
3292,HP:0200119,Acute hepatitis,HP:0020186,Multilobulated spleen,6.698704666770344,0.18041849432465182
3293,HP:0034212,Fetal extra-axial hemorrhage,HP:0006677,Prolonged QRS complex,6.239273048133048,0.18043380994229685
3294,HP:0006677,Prolonged QRS complex,HP:0034212,Fetal extra-axial hemorrhage,6.239273048133048,0.18043380994229685
3295,HP:0002249,Melena,HP:0031862,Increased heart rate variability,6.239273048133048,0.18044235299845066
3296,HP:0031862,Increased heart rate variability,HP:0002249,Melena,6.239273048133048,0.18044235299845066
3297,HP:0034680,Forefoot adduction contracture,HP:0000694,Odontodysplasia,7.063989130852089,0.18044417272125984
3298,HP:0000694,Odontodysplasia,HP:0034680,Forefoot adduction contracture,7.063989130852089,0.18044417272125984
3299,HP:0025081,Darier's sign,HP:0006579,Prolonged neonatal jaundice,7.817349163268964,0.18044989591015118
3300,HP:0006579,Prolonged neonatal jaundice,HP:0025081,Darier's sign,7.817349163268964,0.18044989591015118
3301,HP:0008205,Insulin-dependent but ketosis-resistant diabetes,HP:0011134,Low-grade fever,7.462816402949674,0.1804537145718232
3302,HP:0011134,Low-grade fever,HP:0008205,Insulin-dependent but ketosis-resistant diabetes,7.462816402949674,0.1804537145718232
3303,HP:0012883,Fallopian tube cyst,HP:0032202,Vulvar intraepithelial neoplasia,6.007052965899237,0.1804552664285267
3304,HP:0032202,Vulvar intraepithelial neoplasia,HP:0012883,Fallopian tube cyst,6.007052965899237,0.1804552664285267
