rank,subject,subject_label,object,object_label,resnik,cosine
447,HP:0004673,Decreased facial expression,HP:5200002,Limited repertoire of facial expression,0.7802336900383903,0.8293411091845605
448,HP:5200002,Limited repertoire of facial expression,HP:0004673,Decreased facial expression,0.7802336900383903,0.8293411091845605
449,HP:0100022,Abnormality of movement,HP:0000496,Abnormality of eye movement,0.7802336900383903,0.8290300571436527
450,HP:0000496,Abnormality of eye movement,HP:0100022,Abnormality of movement,0.7802336900383903,0.8290300571436527
451,HP:0100380,Aplasia of the distal phalanx of the 5th toe,HP:0200105,Absent fifth toenail,0.7802336900383903,0.8285108785035296
452,HP:0200105,Absent fifth toenail,HP:0100380,Aplasia of the distal phalanx of the 5th toe,0.7802336900383903,0.8285108785035296
453,HP:0009591,Abnorma vestibulocochlear nerve morphology,HP:0011393,Aplasia of the vestibular nerve.,0.7802336900383903,0.8283716882247093
454,HP:0011393,Aplasia of the vestibular nerve.,HP:0009591,Abnorma vestibulocochlear nerve morphology,0.7802336900383903,0.8283716882247093
455,HP:0008049,Abnormality of the extraocular muscles,HP:0025606,Abnormal medial rectus muscle physiology,0.7802336900383903,0.828371581687169
456,HP:0025606,Abnormal medial rectus muscle physiology,HP:0008049,Abnormality of the extraocular muscles,0.7802336900383903,0.828371581687169
457,HP:0032510,Tendon pain,HP:0025230,Tendonitis,0.7802336900383903,0.8280098363110884
458,HP:0025230,Tendonitis,HP:0032510,Tendon pain,0.7802336900383903,0.8280098363110884
459,HP:0430016,Abnormality of tensor veli palatini muscle,HP:0040120,Abnormality of the reflex of the tensor tympani muscle,0.7802336900383903,0.827729832920591
460,HP:0040120,Abnormality of the reflex of the tensor tympani muscle,HP:0430016,Abnormality of tensor veli palatini muscle,0.7802336900383903,0.827729832920591
461,HP:0008423,Spinal dysplasia,HP:0010301,Spinal dysraphism,0.7802336900383903,0.8275034663272756
462,HP:0010301,Spinal dysraphism,HP:0008423,Spinal dysplasia,0.7802336900383903,0.8275034663272756
463,HP:0025042,Abnormality of mesenteric lymph nodes,HP:0100016,Abnormal mesentery morphology,0.7802336900383903,0.8273791704634635
464,HP:0100016,Abnormal mesentery morphology,HP:0025042,Abnormality of mesenteric lymph nodes,0.7802336900383903,0.8273791704634635
465,HP:0010413,Aplasia/Hypoplasia of the distal phalanx of the 2nd toe,HP:0010624,Aplastic/hypoplastic toenail,0.7802336900383903,0.8272538372022888
466,HP:0010624,Aplastic/hypoplastic toenail,HP:0010413,Aplasia/Hypoplasia of the distal phalanx of the 2nd toe,0.7802336900383903,0.8272538372022888
467,HP:0009924,Aplasia/Hypoplasia involving the nose,HP:0025707,Hypoplastic fetal nasal bone,0.7802336900383903,0.8272460848940267
468,HP:0025707,Hypoplastic fetal nasal bone,HP:0009924,Aplasia/Hypoplasia involving the nose,0.7802336900383903,0.8272460848940267
469,HP:0033975,Absent second fingernail,HP:0010432,Absent distal phalanx of the 2nd toe,0.7802336900383903,0.8269202779114724
470,HP:0010432,Absent distal phalanx of the 2nd toe,HP:0033975,Absent second fingernail,0.7802336900383903,0.8269202779114724
471,HP:0010624,Aplastic/hypoplastic toenail,HP:0010173,Aplasia/Hypoplasia of the phalanges of the toes,0.7802336900383903,0.82687095890399
472,HP:0010173,Aplasia/Hypoplasia of the phalanges of the toes,HP:0010624,Aplastic/hypoplastic toenail,0.7802336900383903,0.82687095890399
473,HP:0200105,Absent fifth toenail,HP:0100202,Absent epiphysis of the distal phalanx of the 5th toe,0.7802336900383903,0.8268178985600748
474,HP:0100202,Absent epiphysis of the distal phalanx of the 5th toe,HP:0200105,Absent fifth toenail,0.7802336900383903,0.8268178985600748
475,HP:0000765,Abnormal thorax morphology,HP:0045027,Abnormality of the thoracic cavity,0.7802336900383903,0.8266171595829106
476,HP:0045027,Abnormality of the thoracic cavity,HP:0000765,Abnormal thorax morphology,0.7802336900383903,0.8266171595829106
477,HP:0012097,Intracranial dermoid cyst,HP:0030668,Periorbital dermoid cyst,0.7802336900383903,0.8265692207270126
478,HP:0030668,Periorbital dermoid cyst,HP:0012097,Intracranial dermoid cyst,0.7802336900383903,0.8265692207270126
479,HP:0025006,Abnormal glomerular capillary morphology,HP:0025016,Abnormal capillary morphology,0.7802336900383903,0.8264549212633135
480,HP:0025016,Abnormal capillary morphology,HP:0025006,Abnormal glomerular capillary morphology,0.7802336900383903,0.8264549212633135
481,HP:0003216,Generalized amyloid deposition,HP:0033548,Mesangial amyloid deposition,0.7802336900383903,0.8262207259367181
482,HP:0033548,Mesangial amyloid deposition,HP:0003216,Generalized amyloid deposition,0.7802336900383903,0.8262207259367181
483,HP:0410215,Hypocapnia in cord blood,HP:0012417,Hypocapnia,0.7802336900383903,0.8260414946357777
484,HP:0012417,Hypocapnia,HP:0410215,Hypocapnia in cord blood,0.7802336900383903,0.8260414946357777
485,HP:0034242,Abnormal fetal genitourinary system morphology,HP:0000079,Abnormality of the urinary system,0.7802336900383903,0.8260311504382308
486,HP:0000079,Abnormality of the urinary system,HP:0034242,Abnormal fetal genitourinary system morphology,0.7802336900383903,0.8260311504382308
487,HP:0200105,Absent fifth toenail,HP:0100364,Aplasia of the phalanges of the 5th toe,0.7802336900383903,0.825992977790259
488,HP:0100364,Aplasia of the phalanges of the 5th toe,HP:0200105,Absent fifth toenail,0.7802336900383903,0.825992977790259
489,HP:0003334,Elevated circulating catecholamine level,HP:0003345,Elevated urinary norepinephrine level,0.7802336900383903,0.8259552064749289
490,HP:0003345,Elevated urinary norepinephrine level,HP:0003334,Elevated circulating catecholamine level,0.7802336900383903,0.8259552064749289
491,HP:0007592,Aplasia/Hypoplasia of the eccrine sweat glands,HP:0040127,Abnormal sweat homeostasis,0.7802336900383903,0.825939093780294
492,HP:0040127,Abnormal sweat homeostasis,HP:0007592,Aplasia/Hypoplasia of the eccrine sweat glands,0.7802336900383903,0.825939093780294
493,HP:0030046,Hypoglycosylation of alpha-dystroglycan,HP:0410362,Decreased O-mannosyl glycans on alpha-dystroglycan,0.7802336900383903,0.8259263975352218
494,HP:0410362,Decreased O-mannosyl glycans on alpha-dystroglycan,HP:0030046,Hypoglycosylation of alpha-dystroglycan,0.7802336900383903,0.8259263975352218
495,HP:5200002,Limited repertoire of facial expression,HP:0000338,Hypomimic face,0.7802336900383903,0.8258879169636673
496,HP:0000338,Hypomimic face,HP:5200002,Limited repertoire of facial expression,0.7802336900383903,0.8258879169636673
497,HP:0009239,Aplasia/Hypoplasia of the distal phalanx of the 5th finger,HP:0008398,Hypoplastic fifth fingernail,0.7802336900383903,0.8257923922865507
498,HP:0008398,Hypoplastic fifth fingernail,HP:0009239,Aplasia/Hypoplasia of the distal phalanx of the 5th finger,0.7802336900383903,0.8257923922865507
499,HP:0002640,Hypertension associated with pheochromocytoma,HP:0006748,Adrenal pheochromocytoma,0.7802336900383903,0.8257179615591461
500,HP:0006748,Adrenal pheochromocytoma,HP:0002640,Hypertension associated with pheochromocytoma,0.7802336900383903,0.8257179615591461
501,HP:0001000,Abnormality of skin pigmentation,HP:0031605,Abnormality of fundus pigmentation,0.7802336900383903,0.8255913903288089
502,HP:0031605,Abnormality of fundus pigmentation,HP:0001000,Abnormality of skin pigmentation,0.7802336900383903,0.8255913903288089
503,HP:0011024,Abnormality of the gastrointestinal tract,HP:0034207,Abnormal fetal gastrointestinal system morphology,0.7802336900383903,0.8255888281226291
504,HP:0034207,Abnormal fetal gastrointestinal system morphology,HP:0011024,Abnormality of the gastrointestinal tract,0.7802336900383903,0.8255888281226291
505,HP:0011937,Hypoplastic fifth toenail,HP:0010413,Aplasia/Hypoplasia of the distal phalanx of the 2nd toe,0.7802336900383903,0.82557753640427
506,HP:0010413,Aplasia/Hypoplasia of the distal phalanx of the 2nd toe,HP:0011937,Hypoplastic fifth toenail,0.7802336900383903,0.82557753640427
507,HP:0009239,Aplasia/Hypoplasia of the distal phalanx of the 5th finger,HP:0008386,Aplasia/Hypoplasia of the nails,0.7802336900383903,0.8254046038778065
508,HP:0008386,Aplasia/Hypoplasia of the nails,HP:0009239,Aplasia/Hypoplasia of the distal phalanx of the 5th finger,0.7802336900383903,0.8254046038778065
509,HP:0003363,Abdominal situs inversus,HP:0011616,Pulmonary situs inversus,0.7802336900383903,0.8253214554004307
510,HP:0011616,Pulmonary situs inversus,HP:0003363,Abdominal situs inversus,0.7802336900383903,0.8253214554004307
511,HP:0032083,Aortic elastic fiber fragmentation,HP:0025167,Fragmented elastic fibers in the dermis,0.7802336900383903,0.8247638948172324
512,HP:0025167,Fragmented elastic fibers in the dermis,HP:0032083,Aortic elastic fiber fragmentation,0.7802336900383903,0.8247638948172324
513,HP:0001311,Abnormal nervous system electrophysiology,HP:0030453,Abnormal visual electrophysiology,0.7802336900383903,0.8247473790912925
514,HP:0030453,Abnormal visual electrophysiology,HP:0001311,Abnormal nervous system electrophysiology,0.7802336900383903,0.8247473790912925
515,HP:0430009,Hypoplasia of eyelid,HP:0008056,Aplasia/Hypoplasia affecting the eye,0.7802336900383903,0.824737989905312
516,HP:0008056,Aplasia/Hypoplasia affecting the eye,HP:0430009,Hypoplasia of eyelid,0.7802336900383903,0.824737989905312
517,HP:0005327,Loss of facial expression,HP:5200002,Limited repertoire of facial expression,0.7802336900383903,0.8246811080170724
518,HP:5200002,Limited repertoire of facial expression,HP:0005327,Loss of facial expression,0.7802336900383903,0.8246811080170724
519,HP:0034622,Adrenal xanthomatosis,HP:0034621,Hepatic xanthomatosis,0.7802336900383903,0.8246362778485351
520,HP:0034621,Hepatic xanthomatosis,HP:0034622,Adrenal xanthomatosis,0.7802336900383903,0.8246362778485351
521,HP:0007096,Hypoplasia of the optic tract,HP:0008058,Aplasia/Hypoplasia of the optic nerve,0.7802336900383903,0.8245834709098889
522,HP:0008058,Aplasia/Hypoplasia of the optic nerve,HP:0007096,Hypoplasia of the optic tract,0.7802336900383903,0.8245834709098889
523,HP:0000466,Limited neck range of motion,HP:0004637,Decreased cervical spine mobility,0.7802336900383903,0.8242825663815149
524,HP:0004637,Decreased cervical spine mobility,HP:0000466,Limited neck range of motion,0.7802336900383903,0.8242825663815149
525,HP:3000069,Abnormality of lateral rectus extra-ocular muscle,HP:0025606,Abnormal medial rectus muscle physiology,0.7802336900383903,0.8241312988343008
526,HP:0025606,Abnormal medial rectus muscle physiology,HP:3000069,Abnormality of lateral rectus extra-ocular muscle,0.7802336900383903,0.8241312988343008
527,HP:4000087,Abnormal communicative facial expressions,HP:0430019,Abnormality of muscle of facial expression,0.7802336900383903,0.8240904724998769
528,HP:0430019,Abnormality of muscle of facial expression,HP:4000087,Abnormal communicative facial expressions,0.7802336900383903,0.8240904724998769
529,HP:0001956,Truncal obesity,HP:0009003,Increased subcutaneous truncal adipose tissue,0.7802336900383903,0.8240206588520546
530,HP:0009003,Increased subcutaneous truncal adipose tissue,HP:0001956,Truncal obesity,0.7802336900383903,0.8240206588520546
531,HP:0025596,Abnormal inferior oblique muscle physiology,HP:0008049,Abnormality of the extraocular muscles,0.7802336900383903,0.8239585906125556
532,HP:0008049,Abnormality of the extraocular muscles,HP:0025596,Abnormal inferior oblique muscle physiology,0.7802336900383903,0.8239585906125556
533,HP:0100383,Aplasia of the middle phalanx of the 5th toe,HP:0011937,Hypoplastic fifth toenail,0.7802336900383903,0.8239542252336357
534,HP:0011937,Hypoplastic fifth toenail,HP:0100383,Aplasia of the middle phalanx of the 5th toe,0.7802336900383903,0.8239542252336357
535,HP:0031640,Abnormal radial artery morphology,HP:0033884,Abnormal cortical radial artery lumen morphology,0.7802336900383903,0.8238656035154293
536,HP:0033884,Abnormal cortical radial artery lumen morphology,HP:0031640,Abnormal radial artery morphology,0.7802336900383903,0.8238656035154293
537,HP:0020201,Abnormal sarcomere morphology,HP:0031331,Abnormal cardiomyocyte morphology,0.7802336900383903,0.8238517245668712
538,HP:0031331,Abnormal cardiomyocyte morphology,HP:0020201,Abnormal sarcomere morphology,0.7802336900383903,0.8238517245668712
539,HP:0010113,Absent hallux epiphysis,HP:0012555,Absent nail of hallux,0.7802336900383903,0.8235986039815264
540,HP:0012555,Absent nail of hallux,HP:0010113,Absent hallux epiphysis,0.7802336900383903,0.8235986039815264
541,HP:0034628,Lymph node xanthomatosis,HP:0034621,Hepatic xanthomatosis,0.7802336900383903,0.8235961755398713
542,HP:0034621,Hepatic xanthomatosis,HP:0034628,Lymph node xanthomatosis,0.7802336900383903,0.8235961755398713
543,HP:0006568,Increased hepatic glycogen content,HP:0034532,Increased myocardial glycogen content,0.7802336900383903,0.8235314603120383
544,HP:0034532,Increased myocardial glycogen content,HP:0006568,Increased hepatic glycogen content,0.7802336900383903,0.8235314603120383
545,HP:0025104,Capillary malformation,HP:0000996,Facial capillary hemangioma,0.7802336900383903,0.8234384119081213
546,HP:0000996,Facial capillary hemangioma,HP:0025104,Capillary malformation,0.7802336900383903,0.8234384119081213
547,HP:0010624,Aplastic/hypoplastic toenail,HP:0001991,Aplasia/Hypoplasia of toe,0.7802336900383903,0.8234042084634714
548,HP:0001991,Aplasia/Hypoplasia of toe,HP:0010624,Aplastic/hypoplastic toenail,0.7802336900383903,0.8234042084634714
549,HP:0000970,Anhidrosis,HP:0040127,Abnormal sweat homeostasis,0.7802336900383903,0.823304056361613
550,HP:0040127,Abnormal sweat homeostasis,HP:0000970,Anhidrosis,0.7802336900383903,0.823304056361613
551,HP:0010343,Aplasia/Hypoplasia of the 5th toe,HP:0200105,Absent fifth toenail,0.7802336900383903,0.8232574179514998
552,HP:0200105,Absent fifth toenail,HP:0010343,Aplasia/Hypoplasia of the 5th toe,0.7802336900383903,0.8232574179514998
553,HP:0410362,Decreased O-mannosyl glycans on alpha-dystroglycan,HP:0030099,Reduced muscle fiber alpha dystroglycan,0.7802336900383903,0.8231894600310133
554,HP:0030099,Reduced muscle fiber alpha dystroglycan,HP:0410362,Decreased O-mannosyl glycans on alpha-dystroglycan,0.7802336900383903,0.8231894600310133
555,HP:0020118,Radial artery aplasia,HP:0011908,Unilateral radial aplasia,0.7802336900383903,0.8230913234366631
556,HP:0011908,Unilateral radial aplasia,HP:0020118,Radial artery aplasia,0.7802336900383903,0.8230913234366631
557,HP:0001696,Situs inversus totalis,HP:0011616,Pulmonary situs inversus,0.7802336900383903,0.8229617105267489
558,HP:0011616,Pulmonary situs inversus,HP:0001696,Situs inversus totalis,0.7802336900383903,0.8229617105267489
559,HP:0034510,Abnormal muscle tissue enzyme activity or level,HP:0030272,Abnormal erythrocyte enzyme concentration or activity,0.7802336900383903,0.8229512602592741
560,HP:0030272,Abnormal erythrocyte enzyme concentration or activity,HP:0034510,Abnormal muscle tissue enzyme activity or level,0.7802336900383903,0.8229512602592741
561,HP:4000075,Reduced frequency of facial expressions,HP:0005327,Loss of facial expression,0.7802336900383903,0.8228919078060473
562,HP:0005327,Loss of facial expression,HP:4000075,Reduced frequency of facial expressions,0.7802336900383903,0.8228919078060473
563,HP:0004637,Decreased cervical spine mobility,HP:0005986,Limitation of neck motion,0.7802336900383903,0.8227291844608637
564,HP:0005986,Limitation of neck motion,HP:0004637,Decreased cervical spine mobility,0.7802336900383903,0.8227291844608637
565,HP:3000058,Abnormality of inferior rectus extraocular muscle,HP:0025598,Inferior oblique muscle weakness,0.7802336900383903,0.8227123273980596
566,HP:0025598,Inferior oblique muscle weakness,HP:3000058,Abnormality of inferior rectus extraocular muscle,0.7802336900383903,0.8227123273980596
567,HP:0000492,Abnormal eyelid morphology,HP:0012372,Abnormal eye morphology,0.7802336900383903,0.8225235981693024
568,HP:0012372,Abnormal eye morphology,HP:0000492,Abnormal eyelid morphology,0.7802336900383903,0.8225235981693024
569,HP:0034384,Elevated circulating insulin:C-peptide ratio,HP:0031883,Increased proinsulin:insulin ratio,0.7802336900383903,0.8224375797254345
570,HP:0031883,Increased proinsulin:insulin ratio,HP:0034384,Elevated circulating insulin:C-peptide ratio,0.7802336900383903,0.8224375797254345
571,HP:0100224,Absent epiphysis of the proximal phalanx of the 5th toe,HP:0200105,Absent fifth toenail,0.7802336900383903,0.8223963062988707
572,HP:0200105,Absent fifth toenail,HP:0100224,Absent epiphysis of the proximal phalanx of the 5th toe,0.7802336900383903,0.8223963062988707
573,HP:0033298,Abnormal circulating complement factor H related protein 1 concentration,HP:0005369,Decreased circulating complement factor H concentration,0.7802336900383903,0.8223457005779342
574,HP:0005369,Decreased circulating complement factor H concentration,HP:0033298,Abnormal circulating complement factor H related protein 1 concentration,0.7802336900383903,0.8223457005779342
575,HP:0030956,Abnormality of cardiovascular system electrophysiology,HP:0001311,Abnormal nervous system electrophysiology,0.7802336900383903,0.8222032163419639
576,HP:0001311,Abnormal nervous system electrophysiology,HP:0030956,Abnormality of cardiovascular system electrophysiology,0.7802336900383903,0.8222032163419639
577,HP:0025668,Abnormal neck morphology,HP:0046508,Abnormal cervical spine morphology,0.7802336900383903,0.8219915889965236
578,HP:0046508,Abnormal cervical spine morphology,HP:0025668,Abnormal neck morphology,0.7802336900383903,0.8219915889965236
579,HP:0025656,Prenatal double bubble sign,HP:0002247,Duodenal atresia,0.7802336900383903,0.8219536585191033
580,HP:0002247,Duodenal atresia,HP:0025656,Prenatal double bubble sign,0.7802336900383903,0.8219536585191033
581,HP:0006579,Prolonged neonatal jaundice,HP:0003265,Neonatal hyperbilirubinemia,0.7802336900383903,0.8218586633058019
582,HP:0003265,Neonatal hyperbilirubinemia,HP:0006579,Prolonged neonatal jaundice,0.7802336900383903,0.8218586633058019
583,HP:0025615,Abscess,HP:0025181,Abdominal aseptic abscess,0.7802336900383903,0.8217076495214711
584,HP:0025181,Abdominal aseptic abscess,HP:0025615,Abscess,0.7802336900383903,0.8217076495214711
585,HP:0034623,Splenic xanthomatosis,HP:0000991,Xanthomatosis,0.7802336900383903,0.8213952113625695
586,HP:0000991,Xanthomatosis,HP:0034623,Splenic xanthomatosis,0.7802336900383903,0.8213952113625695
587,HP:0012242,Superior rectus atrophy,HP:0031744,Superior rectus muscle weakness,0.7802336900383903,0.8212754721500052
588,HP:0031744,Superior rectus muscle weakness,HP:0012242,Superior rectus atrophy,0.7802336900383903,0.8212754721500052
589,HP:0430016,Abnormality of tensor veli palatini muscle,HP:0040123,Impairment of the reflex of the tensor tympani muscle,0.7802336900383903,0.8211860724015995
590,HP:0040123,Impairment of the reflex of the tensor tympani muscle,HP:0430016,Abnormality of tensor veli palatini muscle,0.7802336900383903,0.8211860724015995
591,HP:0034510,Abnormal muscle tissue enzyme activity or level,HP:0012379,Abnormal circulating enzyme concentration or activity,0.7802336900383903,0.8211269876131859
592,HP:0012379,Abnormal circulating enzyme concentration or activity,HP:0034510,Abnormal muscle tissue enzyme activity or level,0.7802336900383903,0.8211269876131859
593,HP:0034627,Bone marrow xanthomatosis,HP:0034621,Hepatic xanthomatosis,0.7802336900383903,0.8210333773625998
594,HP:0034621,Hepatic xanthomatosis,HP:0034627,Bone marrow xanthomatosis,0.7802336900383903,0.8210333773625998
595,HP:0031755,Abnormal rectus muscle physiology,HP:3000069,Abnormality of lateral rectus extra-ocular muscle,0.7802336900383903,0.8208450074563876
596,HP:3000069,Abnormality of lateral rectus extra-ocular muscle,HP:0031755,Abnormal rectus muscle physiology,0.7802336900383903,0.8208450074563876
597,HP:3000057,Abnormality of inferior oblique extraocular muscle,HP:0025600,Abnormal inferior rectus muscle physiology,0.7802336900383903,0.8207336902014852
598,HP:0025600,Abnormal inferior rectus muscle physiology,HP:3000057,Abnormality of inferior oblique extraocular muscle,0.7802336900383903,0.8207336902014852
599,HP:0020118,Radial artery aplasia,HP:0004977,Bilateral radial aplasia,0.7802336900383903,0.8206278367564067
600,HP:0004977,Bilateral radial aplasia,HP:0020118,Radial artery aplasia,0.7802336900383903,0.8206278367564067
601,HP:0005327,Loss of facial expression,HP:5200015,Muted facial expression,0.7802336900383903,0.8206127359864329
602,HP:5200015,Muted facial expression,HP:0005327,Loss of facial expression,0.7802336900383903,0.8206127359864329
603,HP:0009565,Aplasia of the distal phalanx of the 2nd finger,HP:0033975,Absent second fingernail,0.7802336900383903,0.8205712159523809
604,HP:0033975,Absent second fingernail,HP:0009565,Aplasia of the distal phalanx of the 2nd finger,0.7802336900383903,0.8205712159523809
605,HP:0010185,Aplasia/Hypoplasia of the distal phalanges of the toes,HP:0008386,Aplasia/Hypoplasia of the nails,0.7802336900383903,0.8205150411483678
606,HP:0008386,Aplasia/Hypoplasia of the nails,HP:0010185,Aplasia/Hypoplasia of the distal phalanges of the toes,0.7802336900383903,0.8205150411483678
607,HP:0001557,Prenatal movement abnormality,HP:0100022,Abnormality of movement,0.7802336900383903,0.820463087258993
608,HP:0100022,Abnormality of movement,HP:0001557,Prenatal movement abnormality,0.7802336900383903,0.820463087258993
609,HP:0011813,Increased cerebral lipofuscin,HP:0003204,Intracellular accumulation of autofluorescent lipopigment storage material,0.7802336900383903,0.8204070487405013
610,HP:0003204,Intracellular accumulation of autofluorescent lipopigment storage material,HP:0011813,Increased cerebral lipofuscin,0.7802336900383903,0.8204070487405013
611,HP:0006402,Distal shortening of limbs,HP:0008921,Neonatal short-limb short stature,0.7802336900383903,0.8203127166250441
612,HP:0008921,Neonatal short-limb short stature,HP:0006402,Distal shortening of limbs,0.7802336900383903,0.8203127166250441
613,HP:0100708,Abnormal microglia morphology,HP:0004311,Abnormal macrophage morphology,0.7802336900383903,0.8202969252471026
614,HP:0004311,Abnormal macrophage morphology,HP:0100708,Abnormal microglia morphology,0.7802336900383903,0.8202969252471026
615,HP:0006916,Intraaxonal accumulation of curvilinear autofluorescent lipopigment storage material,HP:0003463,Increased extraneuronal autofluorescent lipopigment,0.7802336900383903,0.8202913223115748
616,HP:0003463,Increased extraneuronal autofluorescent lipopigment,HP:0006916,Intraaxonal accumulation of curvilinear autofluorescent lipopigment storage material,0.7802336900383903,0.8202913223115748
617,HP:0100386,Aplasia of the proximal phalanx of the 5th toe,HP:0200105,Absent fifth toenail,0.7802336900383903,0.8201522081020463
618,HP:0200105,Absent fifth toenail,HP:0100386,Aplasia of the proximal phalanx of the 5th toe,0.7802336900383903,0.8201522081020463
619,HP:0008058,Aplasia/Hypoplasia of the optic nerve,HP:0010999,Aplasia of the optic tract,0.7802336900383903,0.8200936503468522
620,HP:0010999,Aplasia of the optic tract,HP:0008058,Aplasia/Hypoplasia of the optic nerve,0.7802336900383903,0.8200936503468522
621,HP:0012099,Abnormality of circulating catecholamine level,HP:0045012,Decreased urinary catecholamine concentration,0.7802336900383903,0.8200278169373121
622,HP:0045012,Decreased urinary catecholamine concentration,HP:0012099,Abnormality of circulating catecholamine level,0.7802336900383903,0.8200278169373121
623,HP:0012242,Superior rectus atrophy,HP:0025600,Abnormal inferior rectus muscle physiology,0.7802336900383903,0.8199720058373615
624,HP:0025600,Abnormal inferior rectus muscle physiology,HP:0012242,Superior rectus atrophy,0.7802336900383903,0.8199720058373615
625,HP:0010879,Postnatal cystic hygroma,HP:0100764,Lymphangioma,0.7802336900383903,0.8197586816814014
626,HP:0100764,Lymphangioma,HP:0010879,Postnatal cystic hygroma,0.7802336900383903,0.8197586816814014
627,HP:0006707,Abnormality of the hepatic vasculature,HP:0033854,Abnormal interlobular vein morphology,0.7802336900383903,0.8196727851437421
628,HP:0033854,Abnormal interlobular vein morphology,HP:0006707,Abnormality of the hepatic vasculature,0.7802336900383903,0.8196727851437421
629,HP:0006385,Short lower limbs,HP:0008873,Disproportionate short-limb short stature,0.7802336900383903,0.8196399422266951
630,HP:0008873,Disproportionate short-limb short stature,HP:0006385,Short lower limbs,0.7802336900383903,0.8196399422266951
631,HP:0011937,Hypoplastic fifth toenail,HP:0100368,Short phalanx of the 5th toe,0.7802336900383903,0.8195987746253449
632,HP:0100368,Short phalanx of the 5th toe,HP:0011937,Hypoplastic fifth toenail,0.7802336900383903,0.8195987746253449
633,HP:0011617,Pulmonary situs ambiguus,HP:0031565,Abdominal situs ambiguus,0.7802336900383903,0.8193532826897221
634,HP:0031565,Abdominal situs ambiguus,HP:0011617,Pulmonary situs ambiguus,0.7802336900383903,0.8193532826897221
635,HP:0100285,EMG: impaired neuromuscular transmission,HP:0003398,Abnormal synaptic transmission at the neuromuscular junction,0.7802336900383903,0.8192451804782114
636,HP:0003398,Abnormal synaptic transmission at the neuromuscular junction,HP:0100285,EMG: impaired neuromuscular transmission,0.7802336900383903,0.8192451804782114
637,HP:0031170,Female fetal virilization,HP:0000061,"Ambiguous genitalia, female",0.7802336900383903,0.8190092288858555
638,HP:0000061,"Ambiguous genitalia, female",HP:0031170,Female fetal virilization,0.7802336900383903,0.8190092288858555
639,HP:0009641,Aplasia/Hypoplasia of the distal phalanx of the thumb,HP:0008386,Aplasia/Hypoplasia of the nails,0.7802336900383903,0.8189924613199797
640,HP:0008386,Aplasia/Hypoplasia of the nails,HP:0009641,Aplasia/Hypoplasia of the distal phalanx of the thumb,0.7802336900383903,0.8189924613199797
641,HP:0011538,Atrial situs inversus,HP:0003363,Abdominal situs inversus,0.7802336900383903,0.8187650178029764
642,HP:0003363,Abdominal situs inversus,HP:0011538,Atrial situs inversus,0.7802336900383903,0.8187650178029764
643,HP:0012220,Non-caseating epithelioid cell granulomatosis,HP:0033551,Non-necrotizing pulmonary granulomatosis,0.7802336900383903,0.8187583428669009
644,HP:0033551,Non-necrotizing pulmonary granulomatosis,HP:0012220,Non-caseating epithelioid cell granulomatosis,0.7802336900383903,0.8187583428669009
645,HP:0006265,Aplasia/Hypoplasia of fingers,HP:0008386,Aplasia/Hypoplasia of the nails,0.7802336900383903,0.8186498448190668
646,HP:0008386,Aplasia/Hypoplasia of the nails,HP:0006265,Aplasia/Hypoplasia of fingers,0.7802336900383903,0.8186498448190668
647,HP:0008398,Hypoplastic fifth fingernail,HP:0006262,Aplasia/Hypoplasia of the 5th finger,0.7802336900383903,0.8186277474052661
648,HP:0006262,Aplasia/Hypoplasia of the 5th finger,HP:0008398,Hypoplastic fifth fingernail,0.7802336900383903,0.8186277474052661
649,HP:0009649,Aplasia of the distal phalanx of the thumb,HP:0012553,Hypoplastic thumbnail,0.7802336900383903,0.8184989512691158
650,HP:0012553,Hypoplastic thumbnail,HP:0009649,Aplasia of the distal phalanx of the thumb,0.7802336900383903,0.8184989512691158
651,HP:0200105,Absent fifth toenail,HP:0100213,Absent epiphysis of the middle phalanx of the 5th toe,0.7802336900383903,0.8182467765728478
652,HP:0100213,Absent epiphysis of the middle phalanx of the 5th toe,HP:0200105,Absent fifth toenail,0.7802336900383903,0.8182467765728478
653,HP:0033975,Absent second fingernail,HP:0009488,Absent epiphyses of the 2nd finger,0.7802336900383903,0.8181492394630057
654,HP:0009488,Absent epiphyses of the 2nd finger,HP:0033975,Absent second fingernail,0.7802336900383903,0.8181492394630057
655,HP:0025053,Elevated brain N-acetyl aspartate level by MRS,HP:0032273,Increased circulating N-acetylaspartic acid concentration,0.7802336900383903,0.8181301989611809
656,HP:0032273,Increased circulating N-acetylaspartic acid concentration,HP:0025053,Elevated brain N-acetyl aspartate level by MRS,0.7802336900383903,0.8181301989611809
657,HP:0010624,Aplastic/hypoplastic toenail,HP:0010185,Aplasia/Hypoplasia of the distal phalanges of the toes,0.7802336900383903,0.8181214715751711
658,HP:0010185,Aplasia/Hypoplasia of the distal phalanges of the toes,HP:0010624,Aplastic/hypoplastic toenail,0.7802336900383903,0.8181214715751711
659,HP:3000057,Abnormality of inferior oblique extraocular muscle,HP:0031739,Abnormal oblique muscle physiology,0.7802336900383903,0.8181125586408777
660,HP:0031739,Abnormal oblique muscle physiology,HP:3000057,Abnormality of inferior oblique extraocular muscle,0.7802336900383903,0.8181125586408777
661,HP:5200002,Limited repertoire of facial expression,HP:0005346,Abnormal facial expression,0.7802336900383903,0.8180235924718602
662,HP:0005346,Abnormal facial expression,HP:5200002,Limited repertoire of facial expression,0.7802336900383903,0.8180235924718602
